name,type,start_time,duration,"t","speedLimit","gear","driveMode","zeroStart","lightEnable","nSpeedMagnets","wheelDiameter","boostSensitivity","boostStrength","currentLimit","underVoltage","speed","cruiseEnable","powerMagnetType","CRC"
"FocanGZ3-TX","GZ3_TX",27.190565,0.037179,25.480893000000005,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.228824,0.014542,25.519152000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",27.300898,0.038113,25.591226000000002,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.339547,0.014543,25.629875,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",27.41092,0.03645,25.701248000000003,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.448158,0.014542,25.738486,,,,,,,,,,,,,,,"187"
"FocanGZ3-TX","GZ3_TX",27.521046,0.038113,25.811374,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.55987,0.014543,25.850198,,,,,,,,,,,,,,,"142"
"FocanGZ3-TX","GZ3_TX",27.631073,0.037075,25.921401000000003,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.668544,0.014541,25.958872000000003,,,,,,,,,,,,,,,"59"
"FocanGZ3-TX","GZ3_TX",27.741411,0.036971,26.031739,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.779194,0.014542,26.069522,,,,,,,,,,,,,,,"111"
"FocanGZ3-TX","GZ3_TX",27.851229,0.037594,26.141557000000002,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.889879,0.014543,26.180207000000003,,,,,,,,,,,,,,,"128"
"FocanGZ3-TX","GZ3_TX",27.961465,0.036558,26.251793000000003,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",27.998553,0.014544,26.288881,,,,,,,,,,,,,,,"252"
"FocanGZ3-TX","GZ3_TX",28.071495,0.03822,26.361823,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",28.110275,0.014545,26.400603000000004,,,,,,,,,,,,,,,"117"
"FocanGZ3-TX","GZ3_TX",28.181934,0.036552,26.472262,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",28.218922,0.014543,26.50925,,,,,,,,,,,,,,,"83"
"FocanGZ3-TX","GZ3_TX",28.291849,0.035929,26.582177,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",28.32855,0.014542,26.618878000000002,,,,,,,,,,,,,,,"12"
"FocanGZ3-TX","GZ3_TX",28.401975,0.038116,26.692303,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",28.440295,0.014542,26.730623,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",28.512002,0.038013,26.80233,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",28.550951,0.014544,26.841279000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",28.62224,0.035934,26.912568000000004,"20","3","2","1","0","30","100","2","5","18","31.0","584","0","8","215"
"FocanGZ3-RX","GZ3_RX",28.658605,0.014543,26.948933000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",28.732067,0.036561,27.022395,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",28.769262,0.014542,27.059590000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",28.842313,0.036455,27.132641000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",28.878966,0.014544,27.169294,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",28.952342,0.037698,27.24267,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",28.99065,0.014542,27.280978,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.062682,0.038115,27.35301,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.101377,0.014544,27.391705,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.17271,0.036865,27.463038,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.210024,0.014544,27.500352000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.28284,0.036555,27.573168000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.319691,0.014542,27.610019,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.392763,0.03749,27.683091,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.430378,0.014542,27.720706000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.502994,0.035409,27.793322000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.539014,0.014544,27.829342000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.612912,0.037489,27.90324,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.650738,0.014544,27.941066000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.723143,0.03697,28.013471000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.7604,0.014542,28.050728000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.833066,0.03531,28.123394,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.868998,0.014543,28.159326,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",29.94352,0.037078,28.233848000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",29.980749,0.014541,28.271077000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.053554,0.036871,28.343882,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",30.091405,0.014544,28.381733000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.163695,0.036557,28.454023,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",30.201078,0.014542,28.491406,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.273621,0.037493,28.563949,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",30.311763,0.014542,28.602091,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.383759,0.038013,28.674087000000004,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",30.422457,0.014544,28.712785000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.493688,0.038013,28.784016,"20","3","2","1","0","30","100","2","5","18","31.0","789","0","8","139"
"FocanGZ3-RX","GZ3_RX",30.532157,0.014543,28.822485000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.603926,0.036971,28.894254,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",30.64179,0.014543,28.932118000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.713851,0.037282,29.004179,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",30.751494,0.014543,29.041822000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.824396,0.036557,29.114724000000002,"20","3","2","1","0","30","100","2","5","18","31.0","500","0","8","104"
"FocanGZ3-RX","GZ3_RX",30.861162,0.014542,29.151490000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",30.934319,0.036864,29.224647,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",30.971818,0.014543,29.262146,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.044443,0.037073,29.334771,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.082498,0.014541,29.372826,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.154357,0.037487,29.444685,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.192182,0.01454,29.48251,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.264582,0.03541,29.554910000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.300771,0.014541,29.591099000000003,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.37439,0.037589,29.664718,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.412511,0.014542,29.702839,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.484711,0.036447,29.775039,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.522145,0.014544,29.812473,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.594623,0.037698,29.884951,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.632873,0.014544,29.923201000000002,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.705061,0.036556,29.995389000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.74251,0.014542,30.032838,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.81509,0.035931,30.105418,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.851183,0.014543,30.141511,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",31.925332,0.035934,30.215660000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",31.961854,0.014544,30.252182,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.035054,0.03552,30.32538200000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.071533,0.014543,30.361861000000008,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.145091,0.036869,30.435419000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.182265,0.014544,30.472593,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.254704,0.037805,30.545032,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.292967,0.014544,30.583295,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.364529,0.036455,30.654857,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.401584,0.014544,30.691912,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.474256,0.036559,30.764584,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.511291,0.014546,30.801619000000002,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.584291,0.036452,30.874619000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.620972,0.014544,30.911300000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.694114,0.03635,30.984442,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.73065,0.014544,31.020978,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.804045,0.037909,31.094373000000008,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.842377,0.014544,31.132705,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",32.913764,0.034997,31.204092000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",32.948975,0.014544,31.239303,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.023687,0.036973,31.31401500000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.061691,0.014544,31.35201900000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.133405,0.036973,31.42373300000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.171366,0.014545,31.461694,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.243332,0.03645,31.53366000000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.280059,0.014543,31.570387000000004,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.353045,0.0351,31.643373,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.388709,0.014544,31.679037,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.463176,0.036346,31.753504,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.500398,0.014545,31.790725999999996,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.572786,0.036037,31.863114000000003,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.609085,0.014544,31.899413,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.682813,0.036346,31.973141000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.719752,0.014543,32.01008,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.792417,0.038007,32.082745,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.831471,0.014543,32.121799,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",33.902428,0.035925,32.192756,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",33.93909,0.014543,32.229418,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.012233,0.036866,32.30256100000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.049785,0.014542,32.340113,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.122253,0.03697,32.412581,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.159485,0.014543,32.44981299999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.232276,0.038216,32.522604,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.271167,0.014543,32.561495,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.342713,0.037076,32.633041000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.380833,0.014543,32.671161000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.452634,0.035931,32.742962000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.489475,0.014543,32.779803,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.56276,0.037075,32.853088,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.600205,0.014542,32.890533000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.672784,0.03801,32.963112,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",34.711887,0.014542,33.002215,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.783013,0.035408,33.073341,"20","3","2","1","0","30","100","2","5","18","31.0","998","0","8","120"
"FocanGZ3-RX","GZ3_RX",34.819506,0.014544,33.10983399999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",34.892928,0.037493,33.183256,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",34.931231,0.014544,33.221559,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.00317,0.036455,33.293498,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",35.039913,0.014543,33.330241,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.113102,0.038221,33.40343,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",35.151634,0.014543,33.441962,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.223542,0.037074,33.51387000000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",35.26127,0.014544,33.551598000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.333463,0.036453,33.62379100000001,"20","3","2","1","0","30","100","2","5","18","31.0","0","0","8","157"
"FocanGZ3-RX","GZ3_RX",35.370945,0.014543,33.661273,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.443592,0.038114,33.733920000000005,"20","3","2","1","0","30","100","2","5","18","31.0","787","0","8","141"
"FocanGZ3-RX","GZ3_RX",35.482666,0.014543,33.77299400000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.553617,0.036449,33.843945000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",35.590314,0.014542,33.880642,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.66385,0.036867,33.954178,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",35.701004,0.014542,33.991332,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.77367,0.036453,34.063998000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",35.810669,0.014543,34.10099699999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.883814,0.036452,34.174142,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",35.921329,0.014542,34.211657,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",35.993844,0.0377,34.284172000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",36.032053,0.014542,34.322381,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.104184,0.037075,34.39451199999999,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",36.141719,0.014543,34.43204700000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.214217,0.036452,34.504545,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",36.251351,0.014543,34.541679,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.324452,0.036034,34.61478,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",36.361056,0.014543,34.651384,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.43448,0.038012,34.724808,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",36.472777,0.014544,34.763105,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.544719,0.03697,34.835047,"20","3","2","1","1","30","100","2","5","18","31.0","1000","0","8","86"
"FocanGZ3-RX","GZ3_RX",36.582418,0.014546,34.872746,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.654536,0.036036,34.944864,"20","3","2","1","1","30","100","2","5","18","31.0","1000","0","8","86"
"FocanGZ3-RX","GZ3_RX",36.691112,0.014545,34.98143999999999,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.764774,0.036556,35.055102000000005,"20","3","2","1","1","30","100","2","5","18","31.0","1000","0","8","86"
"FocanGZ3-RX","GZ3_RX",36.80182,0.014545,35.092148,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.87491,0.03687,35.165238,"20","3","2","1","1","30","100","2","5","18","31.0","1000","0","8","86"
"FocanGZ3-RX","GZ3_RX",36.912486,0.014545,35.20281400000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",36.984947,0.036558,35.275275,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.022165,0.014545,35.312493,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.094977,0.036449,35.385305,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.13188,0.014544,35.422208000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.205104,0.035621,35.495432,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.241529,0.014544,35.531857,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.315237,0.038009,35.605565000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.354277,0.014543,35.644605000000006,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.425465,0.037489,35.715793000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.463946,0.014544,35.754274,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.535285,0.037597,35.82561300000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.573624,0.014544,35.863952000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.645621,0.036552,35.935949,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.682308,0.014542,35.972636,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.755642,0.036763,36.04597000000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.793002,0.014545,36.08333000000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.866189,0.037177,36.156517,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",37.903704,0.014543,36.194032,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",37.976312,0.037906,36.26664,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.014403,0.014544,36.304731,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.08644,0.037597,36.376768000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.125073,0.014545,36.415401,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.196469,0.03749,36.486797,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.23476,0.014545,36.52508800000001,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.3067,0.035411,36.597028,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.342415,0.014545,36.632743000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.416725,0.036035,36.707053,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.453121,0.014546,36.743449000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.526752,0.036347,36.81708000000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.5638,0.014545,36.854128,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.63636,0.036655,36.926688,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.673526,0.014546,36.963854000000005,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.746487,0.03541,37.03681500000001,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.782185,0.014544,37.072513,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.856205,0.036975,37.146533000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",38.893877,0.014544,37.184205,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",38.966137,0.035412,37.256465000000006,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.002528,0.014544,37.292856,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.075853,0.03583,37.366181000000005,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.11224,0.014546,37.402568,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.185888,0.037912,37.476216,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
"FocanGZ3-RX","GZ3_RX",39.22398,0.014546,37.514308,,,,,,,,,,,,,,,"151"
"FocanGZ3-TX","GZ3_TX",39.295513,0.03635,37.585841,"20","3","2","1","0","30","100","2","5","18","31.0","1000","0","8","118"
